road,count
南投縣水里鄉北埔村中山路1段,1
南投縣埔里鎮鐵山里蘭陽街,1
南投縣國姓鄉龍南產業道7.6公里,1
南投縣埔里鎮鎮江街,1
南投縣名間鄉名間國小前,1
南投縣竹山鎮中正里頂橫街,1
南投縣集集鎮和平里鹽水巷,1
南投縣南投市中興圓環,1
南投縣南投市藍田街110巷,1
南投縣草屯鎮中山街343巷,1
南投縣草屯鎮平峰里,1
南投縣南投市千秋里9鄰千秋路,1
南投縣名間鄉名間國中大門附近,1
南投縣草屯鎮雙冬里,1
南投縣竹山鎮大禮路段,1
南投縣竹山鎮中山里新生路,1
南投縣埔里鎮薰化里中正路,1
南投縣鹿谷鄉廣興村中正路1段,1
南投縣埔里鎮投71線,1
南投縣水里鄉北埔村五福路,1
南投縣竹山鎮延祥里延平路,1
南投縣埔里鎮清新里新民街,1
南投縣埔里鎮北梅里西安路1段,1
南投縣草屯鎮永安橋往玉屏路,1
南投縣名間鄉粗坑巷,1
南投縣南投市三和里彰南路1段,1
南投縣集集鎮台16線4公里東向路,1
南投縣集集鎮初中街,1
南投縣埔里鎮西安路2段,1
南投縣集集鎮林尾里,1
南投縣信義鄉羅娜村羅筆路,1
南投縣名間鄉新光村10鄰大廈路,1
南投縣水里鄉新興村新興巷,1
南投縣草屯鎮南投縣草屯鎮台14線,1
南投縣草屯鎮敦和里富林路三段,1
南投縣埔里鎮廣成里覆金路,1
南投縣埔里鎮博愛路,1
南投縣竹山鎮中正里?街,1
南投縣南投市文昌街彰南路一段,1
南投縣埔里鎮珠格里隆生路,1
南投縣埔里鎮北門里明德北路,1
南投縣草屯鎮草屯鎮碧山路,1
南投縣竹山鎮福興里中興巷,1
南投縣名間鄉新民村農路,1
南投縣草屯鎮新豐里敦煌路4段,1
南投縣草屯鎮富林路ㄧ段,1
南投縣埔里鎮北門里中山路3段,1
南投縣埔里鎮蜈蚣里4鄰中山路一段,1
南投縣鹿谷鄉大崙枝產業道路,1
南投縣草屯鎮虎山,1
南投縣草屯鎮育英街太平路二段,1
南投縣竹山鎮延祥里路,1
南投縣名間鄉虎仔坑橋北端,1
南投縣南投市祖祠橋上往南投方向,1
南投縣南投市振興里?稟路,1
南投縣名間鄉名竹大橋旁砂石車便道,1
南投縣竹山鎮延正里大義街,1
南投縣南投市崇文里復興路,1
南投縣南投市振興里防汛道路,1
南投縣南投市祖祠路段,1
南投縣埔里鎮北門里愛華街,1
南投縣名間鄉中正村零路,1
南投縣埔里鎮蜈蚣里蜈蚣路,1
南投縣埔里鎮南興街長春路,1
南投縣埔里鎮麒麟里過坑路,1
南投縣埔里鎮愛蘭里南環路,1
南投縣埔里鎮房里里鐵山路,1
南投縣鹿谷鄉秀峰村集鹿南路,1
南投縣埔里鎮牛眠里守城路,1
南投縣魚池鄉頭社村集里路,1
南投縣鹿谷鄉和雅村投55線,1
南投縣草屯鎮新厝里新富二街,1
南投縣集集鎮投139縣道59.5公里,1
南投縣竹山鎮中山里下橫街,1
南投縣草屯鎮加老里敦煌路3段,1
南投縣魚池鄉東光村興善巷,1
南投縣竹山鎮中崎里高速公路,1
南投縣竹山鎮瑞竹里,1
南投縣中寮鄉永平村復興路,1
南投縣水里鄉中正民族路,1
南投縣名間鄉三崙村弓鞋巷,1
南投縣竹山鎮桂林里加正二巷,1
南投縣竹山鎮田東路,1
南投縣南投市自立,1
南投縣埔里鎮南門里南環路,1
南投縣草屯鎮新庄里新庄ㄧ路,1
南投縣草屯鎮新厝里正氣街,1
南投縣名間鄉中10,1
南投縣竹山鎮延和里和興巷,1
南投縣國姓鄉北港村北圳巷,1
南投縣埔里鎮愛蘭里桃米路,1
南投縣埔里鎮枇杷里樹人路,1
南投縣南投市八卦山隧道下彰南路三段,1
南投縣埔里鎮南興街東榮路,1
南投縣草屯鎮威虎巷,1
南投縣草屯鎮草屯鎮和平里碧山路,1
南投縣名間鄉新民村產業道路,1
南投縣南投市南投市吉利路,1
南投縣南投市福岡路1段,1
南投縣集集鎮廣明里竹坑巷,1
南投縣中寮鄉龍,1
南投縣魚池鄉魚池村秀水巷,1
南投縣草屯鎮和平里和興一街,1
南投縣集集鎮田寮里投54線,1
南投縣集集鎮隘寮里樂園巷,1
南投縣名間鄉萬丹村霧霜路,1
南投縣埔里鎮南投縣埔里鎮大城路,1
南投縣集集鎮東昌巷,1
南投縣竹山鎮竹山里大禮路,1
南投縣草屯鎮旭光高中側門口,1
南投縣竹山鎮中正里,1
南投縣魚池鄉東池村文武巷,1
南投縣埔里鎮同春三街,1
南投縣南投市民權街路,1
南投縣草屯鎮富寮里御富路,1
南投縣埔里鎮清新里中山路三段,1
南投縣埔里鎮南昌街中山路三段,1
南投縣魚池鄉投67號道路,1
南投縣水里鄉三十甲路,1
南投縣信義鄉羅娜村投91線,1
南投縣埔里鎮均頭國中旁產業道路,1
南投縣魚池鄉五馬巷,1
南投縣鹿谷鄉南投縣鹿谷鄉中正路三段,1
南投縣埔里鎮杷城里慈恩街,1
南投縣竹山鎮??里,1
南投縣埔里鎮北門三街,1
南投縣草屯鎮炎峰里大同巷,1
南投縣竹山鎮下坪里大忠路,1
南投縣埔里鎮東門里中山路2段,1
南投縣竹山鎮中山里頂林東1巷,1
南投縣水里鄉北埔街,1
南投縣埔里鎮同聲里光華街,1
南投縣草屯鎮新豐里燉煌路,1
南投縣埔里鎮南投縣埔里鎮籃城里中正路,1
南投縣水里鄉新山村水信路二段,1
南投縣埔里鎮同聲里忠孝路,1
南投縣草屯鎮御史里國道六號橋下烏溪邊道路,1
南投縣名間鄉濁水溪北岸砂石車便道距名竹大橋南端約2.8K處,1
南投縣草屯鎮山腳里正興民權路,1
南投縣埔里鎮東門里北環路,1
南投縣草屯鎮石川里燉煌路二段,1
南投縣南投市新街,1
南投縣魚池鄉五馬路,1
南投縣草屯鎮富寮里富德街11巷,1
南投縣草屯鎮上林里富林路3段,1
南投縣埔里鎮大城里光明路,1
南投縣草屯鎮明正里002鄰中正路,1
南投縣名間鄉下灣巷,1
南投縣國姓鄉龍南產業道路,1
南投縣草屯鎮碧峰里179巷,1
南投縣名間鄉新街村新大巷,1
南投縣名間鄉竹圍村出林虎路2段,1
南投縣鹿谷鄉興農巷,1
南投縣埔里鎮蜈蚣里中山路1段,1
南投縣草屯鎮新厝里明賢街3巷,1
南投縣竹山鎮中央里集山路1段,1
南投縣竹山鎮中正里橫街,1
南投縣埔里鎮平四街27巷,1
南投縣竹山鎮福興里田東路,1
南投縣南投市南田路,1
南投縣草屯鎮碧峰里,1
南投縣集集鎮和平里成功路,1
南投縣草屯鎮明正里015鄰中山街,1
南投縣南投市竹林一街,1
南投縣竹山鎮???里鯉南路,1
南投縣信義鄉投63縣10.6公里,1
南投縣草屯鎮明正里自由街134巷,1
南投縣埔里鎮知安路,1
南投縣草屯鎮御史里035鄰登輝路,1
南投縣埔里鎮枇杷里建國路,1
南投縣草屯鎮敦和里芬草路1段,1
南投縣仁愛鄉親愛村松林聯外道路,1
南投縣名間鄉仁和村山腳路,1
南投縣南投市小溪路,1
南投縣名間鄉三崙村中庄巷,1
南投縣南投市內興里力行一街,1
南投縣魚池鄉示範公墓前,1
南投縣草屯鎮明正里圳寮巷,1
南投縣名間鄉第10號道路,1
南投縣水里鄉八德街,1
南投縣草屯鎮北投里燉煌路1段,1
南投縣草屯鎮新豐里中山路,1
南投縣埔里鎮南門里忠孝路,1
南投縣竹山鎮山崇里東埔蚋路,1
南投縣水里鄉上安村水信路3段,1
南投縣魚池鄉秀水巷,1
南投縣水里鄉農富村民富街,1
南投縣南投市自強三街,1
南投縣南投市振興路,1
南投縣名間鄉松山村松嶺街,1
南投縣草屯鎮玉峰里碧山路,1
南投縣埔里鎮藍城六巷,1
南投縣水里鄉上安村台21線,1
南投縣集集鎮民生一街,1
南投縣信義鄉姑姑山326地段,1
南投縣鹿谷鄉鹿谷村中正路2段,1
南投縣草屯鎮富寮里022鄰中正路,1
南投縣集集鎮廣明里北勢路,1
南投縣南投市內興里中華路,1
南投縣埔里鎮埔里鎮北安路,1
南投縣竹山鎮延平里東興巷,1
南投縣中寮鄉福盛村福山巷,1
南投縣竹山鎮大禮大忠路,1
南投縣中寮鄉廣福村內城巷,1
南投縣水里鄉坪林林道,1
南投縣草屯鎮中山里中山南街,1
南投縣集集鎮名水路2段,1
南投縣國姓鄉北圳巷,1
南投縣南投市南投交流道旁河堤便道,1
南投縣草屯鎮縣148線,1
南投縣草屯鎮富寮里富頂路ㄧ段,1
南投縣草屯鎮成功碧山路,1
南投縣竹山鎮電桿冷水坑#15分K5560BD4號,1
南投縣草屯鎮御史里烏溪橋上北側路,1
南投縣名間鄉成功三路,1
南投縣埔里鎮杷城里青田街,1
南投縣南投市自強二街,1
南投縣水里鄉頂崁村水信路,1
南投縣埔里鎮育英街211巷,1
南投縣名間鄉南投縣名間鄉南雅街,1
南投縣名間鄉松柏村松柏街,1
南投縣鹿谷鄉瑞田村集鹿南路,1
南投縣名間鄉名竹大橋北側P2處,1
南投縣草屯鎮儒林街19巷,1
南投縣竹山鎮投,1
南投縣信義鄉神木村民和巷,1
南投縣竹山鎮紫南宮第2停車場,1
南投縣仁愛鄉投71,1
南投縣草屯鎮南投縣草屯鎮南坪路,1
南投縣南投市合作金庫,1
南投縣鹿谷鄉投56,1
南投縣南投市光輝里環山路,1
南投縣埔里鎮北環路西安路一段,1
南投縣名間鄉名間國中下方10號道路,1
南投縣竹山鎮桶頭里投149線,1
南投縣集集鎮田寮里茄苳巷,1
南投縣南投市30782號路,1
南投縣名間鄉埔中村,1
南投縣名間鄉139乙線,1
南投縣南投市嘉興里彰南路1段,1
南投縣草屯鎮臺14乙線,1
南投縣南投市南投醫院,1
南投縣信義鄉投95,1
南投縣鹿谷鄉新和巷,1
南投縣水里鄉玉山街,1
南投縣魚池鄉新城村通文路,1
南投縣南投市內興里大埤街30巷,1
南投縣鹿谷鄉鹿谷村六合街,1
南投縣集集鎮永昌里文心街73巷,1
南投縣南投市南投市路,1
南投縣埔里鎮泰安里忠孝路,1
南投縣埔里鎮愛蘭里愛蘭路,1
南投縣名間鄉名間國小對面,1
南投縣埔里鎮西門里026鄰中正路,1
南投縣竹山鎮山崇里產業運輸大道,1
南投縣魚池鄉東池村006鄰秀水路,1
南投縣埔里鎮梅村一路,1
南投縣埔里鎮史港里西安路2段,1
南投縣名間鄉仁和村山腳巷,1
南投縣名間鄉集鹿橋下游便道北上約2K300處,1
南投縣中寮鄉復興村復興路,1
南投縣信義鄉東埔村開高巷,1
南投縣名間鄉大岩路,1
南投縣竹山鎮紫南宮水濂廣場,1
南投縣南投市光明五路,1
南投縣埔里鎮牛眠里成功路,1
南投縣仁愛鄉榮華巷,1
南投縣魚池鄉東池村,1
南投縣竹山鎮大勇路,1
南投縣鹿谷鄉內湖村愛鄉路,1
南投縣埔里鎮中正路中山路二段,1
南投縣信義鄉明德村2鄰玉山路,1
南投縣南投市光明里光明南路,1
南投縣南投市綠美橋南端,1
南投縣埔里鎮西門里中山路3段,1
南投縣魚池鄉投66-1,1
南投縣魚池鄉魚池街秀水路,1
南投縣埔里鎮中山路２段,1
南投縣埔里鎮史港里永安路,1
南投縣草屯鎮南埔里,1
南投縣草屯鎮中山里中山街碧山路,1
南投縣埔里鎮東門里北平街,1
南投縣埔里鎮北安里同春二街,1
南投縣草屯鎮國道三號,1
南投縣名間鄉新丹路,1
南投縣竹山鎮中崎里民生巷,1
南投縣草屯鎮中山里明賢街草溪路,1
南投縣名間鄉小崎巷,1
南投縣南投市番仔寮溪東側防汛道路,1
南投縣南投市嘉和里忠孝三街,1
南投縣南投市內新里營盤路,1
南投縣埔里鎮廣成里西安路,1
南投縣中寮鄉福盛村福山路,1
南投縣信義鄉台20線,1
南投縣草屯鎮草屯鎮敦和里碧山路,1
南投縣竹山鎮延和里過坑巷,1
南投縣仁愛鄉紅香二號農路,1
南投縣鹿谷鄉竹林村,1
南投縣名間鄉同源圳新大巷,1
南投縣魚池鄉中明村文正巷,1
南投縣南投市民族彰南路,1
南投縣草屯鎮敦和里仁愛街距離博愛路,1
南投縣竹山鎮前山路1段,1
南投縣仁愛鄉法治村武安路,1
南投縣埔里鎮西門里西寧路,1
南投縣鹿谷鄉瑞田村大圳農路,1
南投縣草屯鎮南投縣草屯鎮中正路,1
南投縣竹山鎮延山里延豐公路,1
南投縣水里鄉金城路,1
南投縣仁愛鄉中正村平等路,1
南投縣埔里鎮同聲里光遠三街,1
南投縣埔里鎮光遠四街,1
南投縣仁愛鄉合作村靜觀產業道路,1
南投縣竹山鎮延平一路集山路三段,1
南投縣信義鄉投91,1
南投縣竹山鎮林圯街竹山路,1
南投縣國姓鄉台14縣電杆,1
南投縣水里鄉投54線,1
南投縣埔里鎮廣成里西安路3段,1
南投縣竹山鎮中山里自強六路,1
南投縣竹山鎮延平里延平三路,1
南投縣南投市內興里祖祠東路,1
南投縣埔里鎮虎山二街,1
南投縣草屯鎮新庄里墩煌路3段,1
南投縣竹山鎮中央里北勢巷,1
南投縣仁愛鄉投87,1
南投縣埔里鎮大城里大成路,1
南投縣草屯鎮敦和里新豊路,1
南投縣竹山鎮福興里山腳路,1
南投縣草屯鎮中正里玉屏路,1
南投縣國姓鄉大石村中山路三段,1
南投縣埔里鎮北門里北安路,1
南投縣魚池鄉投61線,1
南投縣草屯鎮草屯圓環炎峰街,1
南投縣南投市光榮里光華路,1
南投縣鹿谷鄉永隆村秀林巷,1
南投縣埔里鎮北安里漢中街,1
南投縣南投市平山里,1
南投縣中寮鄉永平村,1
南投縣中寮鄉永福村,1
南投縣南投市內興里大埤街190巷,1
南投縣埔里鎮南昌街中正四路,1
南投縣草屯鎮新厝里中興街,1
南投縣埔里鎮東門里中正三路,1
南投縣竹山鎮林圯街,1
南投縣水里鄉新生村新倫路,1
南投縣名間鄉名間國中旁10號道路,1
南投縣竹山鎮中山里里南路,1
南投縣埔里鎮西門里西安路一段,1
南投縣魚池鄉投61,1
南投縣集集鎮林尾橋往集集方向,1
南投縣草屯鎮山腳里建興街,1
南投縣竹山鎮溫水巷產業道路,1
南投縣南投市三和三,1
南投縣埔里鎮西康南昌路,1
南投縣南投市忠孝三街,1
南投縣集集鎮投152縣道1.5K處,1
南投縣竹山鎮田子里大林巷投49-1線,1
南投縣草屯鎮山腳里草溪路,1
南投縣埔里鎮南門里西安路一段,1
南投縣信義鄉投93線,1
南投縣信義鄉台16線投97線路,1
南投縣魚池鄉水社村中興路段,1
南投縣埔里鎮鐵山路中山路三段,1
南投縣埔里鎮德二街,1
南投縣水里鄉水里鄉二坪路,1
南投縣竹山鎮環河路,1
南投縣名間鄉下埔巷,1
南投縣埔里鎮籃城里藍城路,1
南投縣南投市台3線,1
南投縣埔里鎮梅子路西安路一段,1
南投縣竹山鎮桂林里中正巷-桂林里S53號路,1
南投縣國姓鄉北山橋頭口,1
南投縣草屯鎮隘寮橋上,1
南投縣埔里鎮北澤街東榮路,1
南投縣埔里鎮北辰街西安路一段,1
南投縣草屯鎮山腳里富林路1段,1
南投縣魚池鄉投65,1
南投縣水里鄉頂崁村富貴路,1
南投縣竹山鎮延平三路,1
南投縣仁愛鄉南投縣仁愛鄉法治村投71線,1
南投縣竹山鎮下橫街四巷,1
南投縣鹿谷鄉彰雅村凍頂巷,1
南投縣草屯鎮投10,1
南投縣竹山鎮竹山里前山路1段,1
南投縣名間鄉小崎巷39之38號旁路,1
南投縣草屯鎮草屯鎮土城里平峰路,1
南投縣竹山鎮中崎里中和路和集山路三段,1
南投縣鹿谷鄉興,1
南投縣名間鄉田仔村零路,1
南投縣南投市福崗路,1
南投縣埔里鎮安七街中山路三段,1
南投縣名間鄉大庄村新大巷,1
南投縣草屯鎮雙冬里食水巷,1
南投縣國姓鄉鳳鳴巷,1
南投縣名間鄉湳埔幹8分3,1
南投縣國姓鄉乾溝村136線,1
南投縣名間鄉?下村鹿鳴巷139乙線,1
南投縣中寮鄉復興村復興巷,1
南投縣埔里鎮北門里建國路,1
南投縣埔里鎮福興里中正路,1
南投縣竹山鎮社寮產業道路,1
南投縣草屯鎮美村巷,1
南投縣水里鄉新城村中山路2段,1
南投縣南投市下庄巷32-8號旁路,1
南投縣埔里鎮南昌街西安路一段,1
南投縣名間鄉大庄村藍口路,1
南投縣水里鄉中山東街,1
南投縣草屯鎮草屯療養院大門前,1
南投縣名間鄉庄仔巷路,1
南投縣埔里鎮西門里05鄰中正路,1
南投縣南投市貓羅溪橋北上208K-L09號路,1
南投縣草屯鎮太平路1段,1
南投縣水里鄉水信路1段,1
南投縣竹山鎮中山里埔頭街,1
南投縣埔里鎮西門里新市街,1
南投縣國姓鄉民族街39巷,1
南投縣南投市南投市彰南路二段,1
南投縣南投市大同,1
南投縣草屯鎮中山里草鞋墩一街9巷,1
南投縣魚池鄉新城村香茶巷,1
南投縣魚池鄉魚池村東興路,1
南投縣名間鄉東湖村山腳路,1
南投縣名間鄉坑內巷,1
南投縣魚池鄉新城村131線,1
南投縣信義鄉台21縣133.8K處,1
南投縣南投市大同南街三和二路,1
南投縣國姓鄉西東巷,1
